Charging Station ID,station_id,Charging Station Location,Charger Type,State,lat,lon
Station_423,Los Angeles_423,Los Angeles,Level 2,CA,34.17548636402542,-118.50735911485171
Station_466,San Francisco_466,San Francisco,Level 1,CA,37.771750120913275,-122.41239489577009
Station_246,Houston_246,Houston,Level 2,TX,29.69239906923579,-95.55858845188463
Station_251,New York_251,New York,DC Fast Charger,NY,40.68302926050788,-73.72474898755247
Station_455,Chicago_455,Chicago,Level 2,NY,41.69873677800697,-87.66271078199948
Station_81,New York_81,New York,Level 2,NY,40.80141318619248,-73.69183407675868
Station_39,Los Angeles_39,Los Angeles,Level 1,CA,34.271814029126524,-118.20509539053351
Station_424,New York_424,New York,DC Fast Charger,NY,40.803274376080665,-74.08493038462495
Station_429,New York_429,New York,Level 2,NY,40.91189436549525,-73.95363271783755
Station_388,San Francisco_388,San Francisco,Level 2,CA,37.7751191765178,-122.45164790683287
Station_486,San Francisco_486,San Francisco,Level 2,CA,37.78313223085073,-122.51006010691191
Station_409,Chicago_409,Chicago,DC Fast Charger,NY,41.843204522872135,-87.53163810115565
Station_197,Los Angeles_197,Los Angeles,Level 2,CA,34.312031166390746,-118.32761531237968
Station_158,New York_158,New York,Level 1,NY,40.524447930053455,-74.16036327302137
Station_204,New York_204,New York,Level 2,NY,40.56751305683704,-74.14362632988674
Station_196,New York_196,New York,Level 2,NY,40.82789597627163,-74.08194667018337
Station_216,New York_216,New York,Level 1,NY,40.66901959237122,-74.18196161138314
Station_285,San Francisco_285,San Francisco,Level 1,CA,37.74517522262086,-122.3992934244419
Station_457,Chicago_457,Chicago,Level 1,NY,41.83414271636901,-87.58327680845078
Station_196,Houston_196,Houston,Level 1,TX,29.680441851277088,-95.23393856200963
Station_307,Los Angeles_307,Los Angeles,Level 1,CA,34.234571245797405,-118.19045113519242
Station_152,New York_152,New York,Level 1,NY,40.731825958322375,-73.69900614875749
Station_14,Chicago_14,Chicago,DC Fast Charger,NY,41.8684875708617,-87.88368104455519
Station_325,Houston_325,Houston,Level 2,TX,29.67355807081235,-95.14737099458935
Station_146,Chicago_146,Chicago,DC Fast Charger,NY,41.73957199159673,-87.85459857211478
Station_426,San Francisco_426,San Francisco,DC Fast Charger,CA,37.78695016547687,-122.48952294105108
Station_57,Houston_57,Houston,Level 1,TX,29.534134030500372,-95.13464269466951
Station_211,Chicago_211,Chicago,Level 2,NY,41.75006925102054,-87.65705779333348
Station_268,San Francisco_268,San Francisco,DC Fast Charger,CA,37.77235064539869,-122.38022072664167
Station_210,Chicago_210,Chicago,Level 2,NY,41.71714695051243,-87.62008750463437
Station_17,Chicago_17,Chicago,Level 2,NY,42.01758093049992,-87.52108111235839
Station_286,Houston_286,Houston,Level 1,TX,29.93458314391129,-95.35291961898197
Station_344,San Francisco_344,San Francisco,Level 2,CA,37.815504117891386,-122.47752538199632
Station_203,New York_203,New York,DC Fast Charger,NY,40.77930213833958,-74.1374620070616
Station_99,Los Angeles_99,Los Angeles,DC Fast Charger,CA,34.0116062342061,-118.22656833572248
Station_279,Houston_279,Houston,Level 1,TX,29.699778586491295,-95.03438419157867
Station_209,San Francisco_209,San Francisco,DC Fast Charger,CA,37.70184004474742,-122.37005443788765
Station_129,Chicago_129,Chicago,Level 1,NY,42.03445179800693,-87.8907271962338
Station_288,Los Angeles_288,Los Angeles,DC Fast Charger,CA,34.34972180456158,-118.4257503530654
Station_252,Los Angeles_252,Los Angeles,Level 1,CA,33.857685568199734,-118.36175521761982
Station_265,New York_265,New York,Level 2,NY,40.72739409579556,-73.81244680958238
Station_412,Los Angeles_412,Los Angeles,Level 2,CA,33.9474301338424,-118.3978384350177
Station_408,Houston_408,Houston,Level 2,TX,29.715555733330945,-95.59075069809171
Station_188,Houston_188,Houston,Level 1,TX,29.560684458200736,-95.18330022370952
Station_419,Chicago_419,Chicago,Level 1,NY,41.98965877905757,-87.75014207219694
Station_214,New York_214,New York,Level 1,NY,40.71051111221023,-73.97660639707043
Station_283,Chicago_283,Chicago,Level 2,NY,41.680429374941845,-87.52784624812443
Station_211,New York_211,New York,Level 2,NY,40.6918808814697,-73.77455860287743
Station_365,Los Angeles_365,Los Angeles,Level 2,CA,34.04156014841003,-118.50998617464371
Station_76,Houston_76,Houston,Level 2,TX,29.9735361589382,-95.28215571442455
Station_148,Houston_148,Houston,Level 1,TX,30.048598299338494,-95.50343606285499
Station_321,Los Angeles_321,Los Angeles,Level 1,CA,33.96905461087611,-118.38311238899318
Station_213,Chicago_213,Chicago,Level 2,NY,41.80683205513422,-87.54728651858962
Station_433,Chicago_433,Chicago,DC Fast Charger,NY,41.73072238030965,-87.87871246049693
Station_109,San Francisco_109,San Francisco,Level 1,CA,37.79150129600902,-122.43369935518086
Station_129,New York_129,New York,DC Fast Charger,NY,40.602132867261204,-73.71849263232515
Station_10,Chicago_10,Chicago,DC Fast Charger,NY,41.73343829301714,-87.81845705528711
Station_47,Los Angeles_47,Los Angeles,DC Fast Charger,CA,34.07644290192431,-118.45703518248686
Station_379,Chicago_379,Chicago,Level 2,NY,41.7024886781755,-87.80145657988929
Station_315,Houston_315,Houston,Level 1,TX,29.72790386484469,-95.13330982777042
Station_96,New York_96,New York,DC Fast Charger,NY,40.70469963741881,-73.8837812999886
Station_446,San Francisco_446,San Francisco,Level 2,CA,37.75616249228076,-122.48915017627618
Station_103,New York_103,New York,Level 1,NY,40.784484043308744,-74.11817721299542
Station_380,Houston_380,Houston,Level 2,TX,29.992955163815417,-95.02679338619973
Station_342,Houston_342,Houston,Level 1,TX,29.885016672639225,-95.40752353393538
Station_146,Houston_146,Houston,Level 1,TX,29.794720117152536,-95.70189006247682
Station_368,Houston_368,Houston,Level 2,TX,29.97761485607607,-95.66424688304156
Station_430,Los Angeles_430,Los Angeles,DC Fast Charger,CA,33.80935186986851,-118.26456248767964
Station_416,San Francisco_416,San Francisco,Level 1,CA,37.720311885303225,-122.40474983507806
Station_27,Houston_27,Houston,Level 1,TX,29.79298979275248,-95.06648048824451
Station_220,Houston_220,Houston,DC Fast Charger,TX,29.73427223953604,-95.42389193747321
Station_167,San Francisco_167,San Francisco,DC Fast Charger,CA,37.76505642264216,-122.41731048589082
Station_477,San Francisco_477,San Francisco,DC Fast Charger,CA,37.78018586520718,-122.39770578502848
Station_310,Houston_310,Houston,DC Fast Charger,TX,29.747435333449356,-95.12596422653972
Station_479,Los Angeles_479,Los Angeles,Level 1,CA,33.850431704850344,-118.30934352251123
Station_254,New York_254,New York,Level 2,NY,40.650476297855334,-73.90547721083269
Station_162,Chicago_162,Chicago,Level 2,NY,41.91336943911687,-87.68106186834457
Station_327,San Francisco_327,San Francisco,Level 2,CA,37.757984498434624,-122.44194329855951
Station_420,New York_420,New York,Level 1,NY,40.60813851699507,-73.69328718454283
Station_402,New York_402,New York,DC Fast Charger,NY,40.73391519594137,-73.91299405097568
Station_38,Los Angeles_38,Los Angeles,DC Fast Charger,CA,34.13812141887749,-118.25885447353681
Station_443,Chicago_443,Chicago,Level 1,NY,42.013007080059495,-87.89505309994831
Station_393,San Francisco_393,San Francisco,Level 2,CA,37.78947983300408,-122.44380064553228
Station_201,Chicago_201,Chicago,DC Fast Charger,NY,41.67948869500308,-87.8774630559891
Station_494,Los Angeles_494,Los Angeles,Level 1,CA,34.229889353963635,-118.53366438429492
Station_200,Houston_200,Houston,DC Fast Charger,TX,29.738137853498845,-95.50155873322905
Station_255,New York_255,New York,Level 2,NY,40.66459178624577,-73.9366487123557
Station_179,San Francisco_179,San Francisco,Level 2,CA,37.81882796379677,-122.48386283957961
Station_35,Houston_35,Houston,DC Fast Charger,TX,29.637365070286695,-95.0756639895951
Station_82,Los Angeles_82,Los Angeles,Level 1,CA,34.144627056555755,-118.23758777796391
Station_389,Chicago_389,Chicago,Level 1,NY,41.90803164501925,-87.5795479532111
Station_398,New York_398,New York,DC Fast Charger,NY,40.81662191557604,-74.214834701798
Station_220,San Francisco_220,San Francisco,Level 2,CA,37.74551168266878,-122.43156776967524
Station_158,Houston_158,Houston,Level 1,TX,29.53366896347738,-95.79243986187669
Station_167,New York_167,New York,DC Fast Charger,NY,40.676581150347815,-73.80721797663384
Station_468,Chicago_468,Chicago,Level 2,NY,41.872001217459925,-87.57965666838726
Station_448,Los Angeles_448,Los Angeles,Level 2,CA,33.76198519305598,-118.40063881532276
Station_409,Chicago_409,Chicago,Level 1,NY,41.843204522872135,-87.53163810115565
Station_412,Chicago_412,Chicago,Level 1,NY,41.65744622062299,-87.85120483652848
Station_204,Chicago_204,Chicago,Level 1,NY,41.99592792513845,-87.5672271910455
Station_194,New York_194,New York,Level 2,NY,40.69446512368747,-74.24252843726237
Station_235,New York_235,New York,DC Fast Charger,NY,40.87670400987196,-73.9375291802117
Station_206,Los Angeles_206,Los Angeles,Level 1,CA,34.25087133812585,-118.36209972400289
Station_150,Chicago_150,Chicago,Level 1,NY,41.87108339411683,-87.59340076772281
Station_159,New York_159,New York,Level 1,NY,40.62522841808746,-73.70273317797316
Station_279,Los Angeles_279,Los Angeles,DC Fast Charger,CA,34.347478897156066,-118.40015168399944
Station_404,Chicago_404,Chicago,Level 1,NY,41.88068480267464,-87.62405312266431
Station_381,San Francisco_381,San Francisco,Level 2,CA,37.78552536799393,-122.45627263673678
Station_166,Chicago_166,Chicago,Level 2,NY,41.67154437149095,-87.87177089469982
Station_311,San Francisco_311,San Francisco,Level 2,CA,37.72885666331651,-122.38645591038532
Station_68,Los Angeles_68,Los Angeles,DC Fast Charger,CA,33.95295179478879,-118.2127718588286
Station_463,New York_463,New York,Level 2,NY,40.63264383103739,-73.82419053393268
Station_88,Houston_88,Houston,Level 1,TX,29.58397035654112,-95.00921763366871
Station_217,Los Angeles_217,Los Angeles,Level 1,CA,34.17070632056131,-118.41459564566476
Station_1,New York_1,New York,DC Fast Charger,NY,40.90895903079748,-74.23831910515104
Station_135,Los Angeles_135,Los Angeles,DC Fast Charger,CA,33.984107364348276,-118.24227592461727
Station_351,San Francisco_351,San Francisco,DC Fast Charger,CA,37.708068003567455,-122.3954375402389
Station_140,Los Angeles_140,Los Angeles,Level 1,CA,34.105939156637234,-118.22923409383597
Station_106,New York_106,New York,Level 2,NY,40.90058911067331,-74.03594520090772
Station_133,Chicago_133,Chicago,Level 1,NY,41.957157515613844,-87.92755722324303
Station_108,Houston_108,Houston,DC Fast Charger,TX,29.728228617356628,-95.7952831331328
Station_178,Chicago_178,Chicago,Level 2,NY,41.75206408173781,-87.52311393105066
Station_298,San Francisco_298,San Francisco,Level 1,CA,37.7588724147333,-122.46307020836706
Station_358,Chicago_358,Chicago,DC Fast Charger,NY,42.02586856643799,-87.75862386257938
Station_380,Houston_380,Houston,DC Fast Charger,TX,29.992955163815417,-95.02679338619973
Station_396,New York_396,New York,Level 2,NY,40.78226878897791,-73.88020357456622
Station_359,Los Angeles_359,Los Angeles,Level 1,CA,34.10836126739649,-118.20926411092279
Station_146,San Francisco_146,San Francisco,Level 1,CA,37.71028329411641,-122.42102145755841
Station_450,Houston_450,Houston,DC Fast Charger,TX,29.978833104281648,-95.22951317385728
Station_74,San Francisco_74,San Francisco,Level 2,CA,37.79011573719422,-122.39679260982815
Station_463,Chicago_463,Chicago,Level 1,NY,41.87924454358953,-87.8683849340664
Station_478,San Francisco_478,San Francisco,Level 2,CA,37.70984456116078,-122.49532464578151
Station_122,Los Angeles_122,Los Angeles,Level 1,CA,34.1625901506061,-118.34671055019884
Station_17,Los Angeles_17,Los Angeles,DC Fast Charger,CA,34.18077593783479,-118.50849410337241
Station_327,New York_327,New York,DC Fast Charger,NY,40.53581689461584,-74.26693481880167
Station_318,San Francisco_318,San Francisco,Level 1,CA,37.736992094616355,-122.46241320042449
Station_297,Chicago_297,Chicago,Level 2,NY,41.75060424172815,-87.88434705811244
Station_499,Los Angeles_499,Los Angeles,Level 1,CA,34.060581000395764,-118.4618974707076
Station_252,Los Angeles_252,Los Angeles,DC Fast Charger,CA,33.857685568199734,-118.36175521761982
Station_487,New York_487,New York,Level 1,NY,40.7359429852223,-74.16994607519852
Station_119,New York_119,New York,Level 1,NY,40.65371477010016,-74.18808436521394
Station_162,Houston_162,Houston,Level 1,TX,29.985658274006695,-95.79480099225755
Station_198,San Francisco_198,San Francisco,DC Fast Charger,CA,37.73613575184501,-122.44110016924627
Station_498,San Francisco_498,San Francisco,Level 1,CA,37.707592058033235,-122.45045179691796
Station_486,Chicago_486,Chicago,Level 2,NY,41.812651959306734,-87.73662284814775
Station_45,Los Angeles_45,Los Angeles,Level 2,CA,34.23986996031892,-118.39058530518848
Station_314,New York_314,New York,DC Fast Charger,NY,40.59603372938921,-73.90123012421635
Station_179,Chicago_179,Chicago,Level 1,NY,41.89242758410994,-87.69353119060025
Station_382,Chicago_382,Chicago,DC Fast Charger,NY,41.88346062319602,-87.85786974555029
Station_418,New York_418,New York,Level 1,NY,40.89799408882966,-74.07399184296614
Station_44,San Francisco_44,San Francisco,DC Fast Charger,CA,37.77442306254496,-122.39134776608682
Station_78,San Francisco_78,San Francisco,Level 1,CA,37.79685539279293,-122.40324291412898
Station_326,Chicago_326,Chicago,DC Fast Charger,NY,41.775112103674495,-87.79941078602627
Station_178,Los Angeles_178,Los Angeles,DC Fast Charger,CA,34.186548736762035,-118.44104673885299
Station_357,Houston_357,Houston,DC Fast Charger,TX,29.989285282001802,-95.11239322631933
Station_498,Chicago_498,Chicago,Level 1,NY,42.039432404366885,-87.88282772193713
Station_416,San Francisco_416,San Francisco,DC Fast Charger,CA,37.720311885303225,-122.40474983507806
Station_451,San Francisco_451,San Francisco,Level 1,CA,37.73847981864501,-122.36843537247742
Station_3,San Francisco_3,San Francisco,Level 2,CA,37.72410217864425,-122.46973067500873
Station_214,New York_214,New York,Level 2,NY,40.71051111221023,-73.97660639707043
Station_74,Los Angeles_74,Los Angeles,Level 1,CA,34.326973505011615,-118.17595013690918
Station_67,San Francisco_67,San Francisco,Level 1,CA,37.734973778189605,-122.40880675717246
Station_332,New York_332,New York,Level 1,NY,40.701133144543604,-73.93023122384128
Station_93,Los Angeles_93,Los Angeles,Level 2,CA,34.2307214350314,-118.46960308383288
Station_176,Chicago_176,Chicago,DC Fast Charger,NY,41.68669400768092,-87.7031827863759
Station_7,New York_7,New York,Level 1,NY,40.744657624727665,-73.94807883958401
Station_376,Houston_376,Houston,Level 2,TX,29.909027579878053,-95.35992067440202
Station_322,San Francisco_322,San Francisco,Level 2,CA,37.76383203301961,-122.38826233001987
Station_4,San Francisco_4,San Francisco,Level 2,CA,37.78500404615073,-122.44984720731057
Station_138,Los Angeles_138,Los Angeles,Level 1,CA,33.88936528519044,-118.31665400754459
Station_231,Houston_231,Houston,Level 1,TX,29.991379340802677,-95.16347453120324
Station_88,San Francisco_88,San Francisco,Level 2,CA,37.74909699082939,-122.44011148555376
Station_17,San Francisco_17,San Francisco,Level 2,CA,37.77600032475844,-122.48127661317267
Station_52,Los Angeles_52,Los Angeles,DC Fast Charger,CA,34.12813092954601,-118.30522944043729
Station_134,Chicago_134,Chicago,DC Fast Charger,NY,41.96352147292022,-87.90893464305543
Station_211,San Francisco_211,San Francisco,DC Fast Charger,CA,37.74809661167953,-122.43894197711528
Station_325,New York_325,New York,DC Fast Charger,NY,40.88576863932567,-73.86189176912012
Station_480,New York_480,New York,Level 2,NY,40.723767437456615,-73.80347465894094
Station_458,Chicago_458,Chicago,DC Fast Charger,NY,41.78740709213667,-87.56388936354841
Station_393,Houston_393,Houston,Level 2,TX,29.822143591614754,-95.28945570639132
Station_219,Los Angeles_219,Los Angeles,Level 2,CA,34.27116922058507,-118.2458505800258
Station_205,New York_205,New York,Level 1,NY,40.77276870716973,-74.06054479652539
Station_211,New York_211,New York,DC Fast Charger,NY,40.6918808814697,-73.77455860287743
Station_277,Chicago_277,Chicago,Level 2,NY,41.891996433738974,-87.84796598760715
Station_24,Houston_24,Houston,Level 1,TX,29.888199908790043,-95.76456264517772
Station_486,Houston_486,Houston,Level 1,TX,30.09016492357119,-95.25802248330865
Station_4,Chicago_4,Chicago,Level 2,NY,41.96033790759482,-87.92538443436462
Station_152,New York_152,New York,Level 2,NY,40.731825958322375,-73.69900614875749
Station_483,New York_483,New York,DC Fast Charger,NY,40.66183563087679,-73.82591716113954
Station_259,Houston_259,Houston,Level 2,TX,30.079430066628298,-95.45563556488786
Station_324,New York_324,New York,Level 2,NY,40.84046591247251,-74.13060137912143
Station_357,Los Angeles_357,Los Angeles,Level 1,CA,34.03193955634128,-118.40541313890684
Station_168,San Francisco_168,San Francisco,Level 1,CA,37.769662195462885,-122.42796233627674
Station_176,New York_176,New York,Level 1,NY,40.82210715995885,-73.92273192564132
Station_310,Chicago_310,Chicago,Level 1,NY,41.84519097046409,-87.7951136972082
Station_291,San Francisco_291,San Francisco,Level 1,CA,37.780055907048364,-122.51273322198328
Station_479,Chicago_479,Chicago,DC Fast Charger,NY,41.93647824807939,-87.54659886050473
Station_56,Chicago_56,Chicago,Level 1,NY,41.650070687740566,-87.89608926963746
Station_108,Chicago_108,Chicago,Level 2,NY,41.81054992569554,-87.53607429641441
Station_473,New York_473,New York,DC Fast Charger,NY,40.68579303314713,-74.1479482775371
Station_296,Houston_296,Houston,Level 1,TX,29.789755599267632,-95.41906997503267
Station_461,San Francisco_461,San Francisco,Level 1,CA,37.77941510457506,-122.43371195777299
Station_324,Los Angeles_324,Los Angeles,Level 1,CA,33.88828657692105,-118.18210841332325
Station_334,New York_334,New York,Level 1,NY,40.908946820374176,-73.94351820958882
Station_141,Chicago_141,Chicago,Level 2,NY,41.81964803469194,-87.64735942848006
Station_155,Los Angeles_155,Los Angeles,Level 2,CA,33.87702633800463,-118.36153678821458
Station_262,San Francisco_262,San Francisco,Level 1,CA,37.738269136906126,-122.47195774669089
Station_420,Houston_420,Houston,DC Fast Charger,TX,29.98611156215122,-95.70793178664097
Station_232,Los Angeles_232,Los Angeles,DC Fast Charger,CA,34.20494315297838,-118.38052728612665
Station_241,New York_241,New York,DC Fast Charger,NY,40.85514740346017,-73.88769774880615
Station_337,Los Angeles_337,Los Angeles,Level 1,CA,34.140140566379074,-118.58617941264615
Station_489,Chicago_489,Chicago,DC Fast Charger,NY,42.043399192941195,-87.83755656244816
Station_249,Houston_249,Houston,DC Fast Charger,TX,29.60467193969448,-95.67189143102772
Station_77,Los Angeles_77,Los Angeles,DC Fast Charger,CA,34.06390181911841,-118.18118406291568
Station_180,Houston_180,Houston,Level 1,TX,29.639113328446847,-95.4759620509758
Station_66,Houston_66,Houston,Level 1,TX,29.610671065090838,-95.28761689867194
Station_308,Houston_308,Houston,Level 2,TX,30.047937835401914,-95.65994817961523
Station_348,New York_348,New York,Level 1,NY,40.675817814544594,-74.25277655813798
Station_171,Houston_171,Houston,DC Fast Charger,TX,29.86846416242315,-95.6421404513742
Station_474,Chicago_474,Chicago,Level 2,NY,41.88280329492775,-87.7766889722506
Station_22,Chicago_22,Chicago,Level 2,NY,41.92894160254349,-87.85357051866572
Station_367,San Francisco_367,San Francisco,Level 2,CA,37.74446482376604,-122.43013580548026
Station_107,Houston_107,Houston,Level 2,TX,29.951395297216298,-95.153016169095
Station_439,Houston_439,Houston,Level 1,TX,29.84661222273616,-95.54982806331017
Station_323,Los Angeles_323,Los Angeles,DC Fast Charger,CA,34.266786564506425,-118.57465048382764
Station_227,New York_227,New York,Level 1,NY,40.63017351198749,-74.00004525089835
Station_444,San Francisco_444,San Francisco,Level 1,CA,37.73148240745429,-122.38197815240683
Station_442,Houston_442,Houston,Level 2,TX,29.81855315868746,-95.45959694983583
Station_396,Los Angeles_396,Los Angeles,Level 1,CA,33.97900528051717,-118.35644711278427
Station_69,San Francisco_69,San Francisco,DC Fast Charger,CA,37.75399693947956,-122.41118256149606
Station_84,San Francisco_84,San Francisco,Level 2,CA,37.75900709626292,-122.50540121499299
Station_103,Houston_103,Houston,Level 1,TX,29.81662901177667,-95.28871313146708
Station_39,San Francisco_39,San Francisco,Level 2,CA,37.77163649951396,-122.42219065261776
Station_13,Los Angeles_13,Los Angeles,DC Fast Charger,CA,34.08155306446739,-118.49255843490725
Station_297,San Francisco_297,San Francisco,Level 1,CA,37.801462136320346,-122.42122197130617
Station_313,Chicago_313,Chicago,DC Fast Charger,NY,41.9504859276056,-87.86629213618784
Station_493,New York_493,New York,Level 2,NY,40.8399074493322,-73.85346686704187
Station_268,New York_268,New York,Level 2,NY,40.617901278920726,-73.90745413572938
Station_13,Houston_13,Houston,Level 2,TX,29.649717843533754,-95.71776510266257
Station_120,Houston_120,Houston,Level 1,TX,29.731117260006837,-95.33872956520273
Station_458,Chicago_458,Chicago,Level 2,NY,41.78740709213667,-87.56388936354841
Station_353,New York_353,New York,Level 1,NY,40.526443346507904,-74.19097081590608
Station_57,New York_57,New York,DC Fast Charger,NY,40.684168613865076,-74.13518879112489
Station_40,New York_40,New York,Level 2,NY,40.707359434119816,-73.93210601220557
Station_374,New York_374,New York,DC Fast Charger,NY,40.56870914288254,-73.8608724403873
Station_128,Los Angeles_128,Los Angeles,DC Fast Charger,CA,34.03203616516666,-118.45669805583226
